"RT @benhamner: Machine learning gremlins: dozens of failure modes we've seen in real world machine learning at @kaggle https://t.co/Zjrea1y"
"RT @MKTJimmyxu: 10 R Packages to Win Kaggle Competitions by @DataRobot #gbm #glmnet http://t.co/lX6BhgRgH1 via @SlideShare"
"Top stories for Apr 19-25: Top LinkedIn Groups for Analytics, Big Data, Data Mining; 10 R Packages for a Kaggle Ch... http://t.co/f5Hkn2wkHB"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @rohanrao: Doing my part to bring about the singularity. #MachineLearning #kaggle - https://t.co/icnG2mxPJb"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @MKTJimmyxu: 10 R Packages to Win Kaggle Competitions by @DataRobot #gbm #glmnet http://t.co/lX6BhgRgH1 via @SlideShare"
"RT @benhamner: Yearly maps of West Nile Virus mosquito detections around Chicago https://t.co/sR5ZhO80ii http://t.co/zDq3c6OnvG"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"CNNJumped 433 spots on #kaggle. I'll sleep when I'm dead. https://t.co/rrFJJJU4eu"
"Old Days :P @codechef @kaggle @codeorg @Codecademy http://t.co/sZ8X6JqBX9"
"scikit-learn video #4: Model training and prediction with K-nearest neighbors http://t.co/PH8BvpAAdf #datascience #machinelearning #data"
"53 spots up, just a few more to go. #kaggle - https://t.co/K7yWjOulTZ"
"Kaggle Competition (Facebook recruiting): Human or Robot? - http://t.co/ktu1qkjEg8"
""scikit-learn video #4: Model training and prediction with K-nearest neighbors" http://t.co/6x3iNDLRXC #analytics #feedly"
"Moved up 24 spots on #kaggle, currently in the top 8%. https://t.co/s9PMV0sBbG"
"RT @stianlagstad: Dagens epost-subject: "Our A/B tests predict you will open this email" @kaggle"
"Doing my part to bring about the singularity. #MachineLearning #kaggle - https://t.co/Jioj8CBLDU"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"scikit-learn video #4: Model training and prediction with K-nearest neighbors http://t.co/QSzpfcB3iv"
"RT @leonardo_noleto: "Domain knowledge is overrated for predictive modeling competitions" @wzchen http://t.co/plNrEAeTbE #DataScience #Kagg"
""Domain knowledge is overrated for predictive modeling competitions" @wzchen http://t.co/plNrEAeTbE #DataScience #Kaggle"
"Me encanta Kaggle. Participar, perder, y luego ver como los genios se las apaan para ganar. Se aprende un montn. http://t.co/YSsmVt9RGy"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @datasama: Competition Kaggle : Prdire la demande d'un rseau de vlo partag type Vlib http://t.co/89qfANMjdk #prediction #datascienc"
"RT @benhamner: What drives demand for DC bike rentals? Nice weather during weekday commute / weekend lunch https://t.co/cpPSaEzkyJ http://t"
"RT @datasama: Competition Kaggle : Prdire la demande d'un rseau de vlo partag type Vlib http://t.co/89qfANMjdk #prediction #datascienc"
"Top stories for Apr 19-25: Top LinkedIn Groups for Analytics, Big Data, Data Mining; 10 R Packages for a Kaggle Ch... http://t.co/WwDmtNjOk8"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT datasama "Competition Kaggle : Prdire la demande d'un rseau de vlo partag type Vlib http://t.co/MNkSPUuiIj #prediction #datascien"
"scikit-learn video #4: Model training and prediction with K-nearest neighbors: Welcome back to my series of vi... http://t.co/SpxDDcxcq3"
"Competition Kaggle : Prdire la demande d'un rseau de vlo partag type Vlib http://t.co/89qfANMjdk #prediction #datascience #kaggle"
"Moved up 22 spots on #kaggle. I'm not addicted. I can quit when I want. https://t.co/en8AAMcEai"
"Moved up 432 spots on #kaggle. I'm not addicted. I can quit when I want. https://t.co/Fa6I91sqoj"
"RT @AdamTaran: Intro to #machinelearning with scikit-learn by @justmarkham and @kaggle http://t.co/IAL23H5JVI @combine_au http://t.co/A7hjP"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @benhamner: Yearly maps of West Nile Virus mosquito detections around Chicago https://t.co/sR5ZhO80ii http://t.co/zDq3c6OnvG"
"RT @Farhan_Khwaja: 371 places up. Now accepting donations for more RAM. #kaggle - https://t.co/PqWbRm5Hjy"
"RT @Farhan_Khwaja: 69 places up. Not unlike my electricity bill. #kaggle - https://t.co/PqWbRm5Hjy"
"RT @kaggle: #DataSciBowl Mini Challenge: 1st 10 to tweet the answer to #36 &amp; @BoozAllen wins a NDSB prize: http://t.co/IFZWVYRLtx http://t."
"RT @rohanrao: Doing my part to bring about the singularity. #MachineLearning #kaggle - https://t.co/icnG2mxPJb"
"Jumped 21 spots on #kaggle. I'll sleep when I'm dead. https://t.co/icnG2mxPJb"
"Doing my part to bring about the singularity. #MachineLearning #kaggle - https://t.co/icnG2mxPJb"
"69 places up. Not unlike my electricity bill. #kaggle - https://t.co/PqWbRm5Hjy"
"sckit-learn video #1: Intro to machine learning with scikit-learn | no free hunch http://t.co/0gtOmh1a9Z"
"Restaurant Revenue Prediction122 places up. A small price to pay for my social life. #kaggle - https://t.co/rpscydhv8n"
"RT @kaggle: Our third @scikit_learn #machinelearning tutorial features the famous Iris dataset http://t.co/NiIaQjHooK http://t.co/7nZCBNlBY7"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"RT @AdamTaran: Intro to #machinelearning with scikit-learn by @justmarkham and @kaggle http://t.co/IAL23H5JVI @combine_au http://t.co/A7hjP"
"RT @AdamTaran: Intro to #machinelearning with scikit-learn by @justmarkham and @kaggle http://t.co/IAL23H5JVI @combine_au http://t.co/A7hjP"
"@AdamTaran @kaggle @combine_au Thanks for the mention, I hope you enjoy the series!"
"RT @kaggle: Recruiting launch! Compete for the @facebook perks (like data from 1.3B monthly active users) https://t.co/zUtz0sZm0g http://t."
"497 places up. Not unlike my electricity bill. #kaggle - https://t.co/wuJLY86Iir"
"Jumped 420 spots on #kaggle. I'll sleep when I'm dead. https://t.co/pEYCQvysgk"
"204 places up. Not unlike my electricity bill. #kaggle - https://t.co/L6czQfFF68"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"scikit-learn video #4: Model training and prediction with K-nearest ...: In the first three videos, we discuss... http://t.co/ly77yKN7P6"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
"Teaching robots to learn #MachineLearning #kaggle - https://t.co/zGUfW9Kzi9"
"RT @kaggle: scikit-learn #machinelearning video #4: Model training &amp; prediction with k-Nearest Neighbors http://t.co/JtR5945jLU http://t.co"
